concat,invoice_number,sku,order_number,bol,shortage,damage,return,overage,net_shortage,customer_sign,carrier_sign,subject_to_count,pod_found
9.11E+15,9110883808,320749,8130779562,6026409922,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110883808,320550,8130779562,6026409922,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110467076,326895,12354487,6025680658,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110467076,320119,12354487,6025680658,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110467076,320109,12354487,6025680658,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110467076,328466,12354487,6025680658,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110467076,328468,12354487,6025680658,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110467076,328431,12354487,6025680658,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110467076,328438,12354487,6025680658,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110467076,328418,12354487,6025680658,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110467076,328203,12354487,6025680658,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110467076,324911,12354487,6025680658,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110467076,329515,12354487,6025680658,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110467076,324912,12354487,6025680658,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110467076,324910,12354487,6025680658,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110467076,324909,12354487,6025680658,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110467076,320550,12354487,6025680658,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110704654,306544,31207,6026045182,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110881402,305106,PR3089956,6026468035,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110881402,367281,PR3089957,6026468035,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110887470,306546,55826280,6026464460,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110528677,236712,63482805,6025759857,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110528677,236850,63482805,6025759857,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110703938,326895,8155954851,6026038597,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110703938,324912,8155954851,6026038597,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110703938,324910,8155954851,6026038597,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110703938,328418,8155954851,6026038597,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110703938,328440,8155954851,6026038597,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110703938,328438,8155954851,6026038597,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110703938,328468,8155954851,6026038597,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110703938,328203,8155954851,6026038597,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110703938,320109,8155954851,6026038597,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110703938,329515,8155954851,6026038597,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110703938,328411,8155954851,6026038597,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110703938,328466,8155954851,6026038597,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110703938,328431,8155954851,6026038597,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110703938,320122,8155954851,6026038597,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110703938,320119,8155954851,6026038597,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110703938,323001,8155954851,6026038597,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110703938,328278,8155954851,6026038597,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110703938,328279,8155954851,6026038597,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110703938,328280,8155954851,6026038597,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110703938,328289,8155954851,6026038597,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110703938,328290,8155954851,6026038597,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110703938,328291,8155954851,6026038597,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110703938,324908,8155954851,6026038597,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110703938,320881,8155954851,6026038597,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110703938,320882,8155954851,6026038597,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110703938,320883,8155954851,6026038597,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110703938,320749,8155954851,6026038597,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110703938,320550,8155954851,6026038597,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+14,9110734812,20022,48445,6026206252,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110503853,305219,8120601465,6025748889,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110503853,305937,8120601465,6025748889,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110503853,306546,8120601465,6025748889,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110503853,306553,8120601465,6025748889,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110503853,308341,8120601465,6025748889,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110886677,326895,8149881761,6026482071,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110886677,324912,8149881761,6026482071,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110886677,324911,8149881761,6026482071,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110886677,328418,8149881761,6026482071,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110886677,328468,8149881761,6026482071,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110886677,328203,8149881761,6026482071,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110886677,320109,8149881761,6026482071,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110886677,328466,8149881761,6026482071,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110886677,320122,8149881761,6026482071,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+17,9110734812,11171447,48445,6026206252,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110886677,320883,8149881761,6026482071,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9109400216,443712,197565,6023619564,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9109400216,443376,197565,6023619564,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110940504,515301,27381886,6026564664,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110940504,309653,27381886,6026564664,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110940504,381433,27381886,6026564664,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110940504,309577,27381886,6026564664,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110940504,309575,27381886,6026564664,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110940504,309581,27381886,6026564664,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110940504,309571,27381886,6026564664,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110940504,305194,27381886,6026564664,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110940504,305109,27381886,6026564664,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110940504,305145,27381886,6026564664,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110940504,305165,27381886,6026564664,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110940504,305198,27381886,6026564664,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110940504,305487,27381886,6026564664,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110940504,309628,27381886,6026564664,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110940504,305208,27381886,6026564664,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110940504,305937,27381886,6026564664,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110940504,302995,27381886,6026564664,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111298497,326895,8155954851,6027291052,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111298497,324912,8155954851,6027291052,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111298497,324909,8155954851,6027291052,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111298497,324910,8155954851,6027291052,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111298497,328418,8155954851,6027291052,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111298497,328440,8155954851,6027291052,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111298497,328438,8155954851,6027291052,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111298497,328468,8155954851,6027291052,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111298497,328203,8155954851,6027291052,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111298497,320109,8155954851,6027291052,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111298497,329515,8155954851,6027291052,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111298497,328411,8155954851,6027291052,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111298497,328466,8155954851,6027291052,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111298497,328431,8155954851,6027291052,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111298497,320122,8155954851,6027291052,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111298497,320119,8155954851,6027291052,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111298497,320574,8155954851,6027291052,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111298497,328278,8155954851,6027291052,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111298497,328280,8155954851,6027291052,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111298497,328289,8155954851,6027291052,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111298497,324907,8155954851,6027291052,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111298497,324906,8155954851,6027291052,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111298497,320881,8155954851,6027291052,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111298497,320882,8155954851,6027291052,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111298497,320749,8155954851,6027291052,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111298497,320550,8155954851,6027291052,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110742892,212514,4531135107,6026207851,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110742892,212517,4531135107,6026207851,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110742892,212527,4531135107,6026207851,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110742892,212531,4531135107,6026207851,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110742892,212543,4531135107,6026207851,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+17,9111799852,30965780,47037,6028249965,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110742892,221734,4531135107,6026207851,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110742892,231046,4531135107,6026207851,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110742892,231048,4531135107,6026207851,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110742892,231293,4531135107,6026207851,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110742892,231606,4531135107,6026207851,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110742892,231706,4531135107,6026207851,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110742892,231753,4531135107,6026207851,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110742892,240862,4531135107,6026207851,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110742892,442021,4531135107,6026207851,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110742892,442023,4531135107,6026207851,0,0,0,0,0,Yes,Yes,No,Yes
9110976653930815NSB,9110976653,930815NSB,433779,6022524130,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110742892,446255,4531135107,6026207851,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110742892,249560,4531135107,6026207851,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110742892,261181,4531135107,6026207851,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110742892,261185,4531135107,6026207851,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110742892,271056,4531135107,6026207851,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+23,9110770749,5.04E+13,8149879262,6026268136,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+23,9110809499,3.04E+13,PR3086881,6024862288,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+23,9110831483,5.04E+13,698766,6026381480,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110886677,320119,8149881761,6026482071,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+23,9110914265,5.04E+13,8183855195,6026482969,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110976653,930400,433779,6022524130,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110976653,930415,433779,6022524130,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110976653,930715,433779,6022524130,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110976653,930800,433779,6022524130,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110976653,930815,433779,6022524130,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111023922,306546,10838038,6026722094,48,0,0,0,48,Yes,Yes,No,Yes
9.11E+15,9111067692,220531,20138,6026831557,0,0,0,0,0,Yes,Yes,No,Yes
9111086404LH-0032,9111086404,LH-0032,21680,6026807955,0,0,0,0,0,No,No,No,Yes
9.11E+15,9111086404,652034,21680,6026807955,0,0,0,0,0,No,No,No,Yes
9.11E+15,9111095924,326895,7379151894,6026919522,0,0,0,0,0,No,No,No,Yes
9.11E+15,9111100570,320109,C5333597BOS,6026580839,0,0,0,0,0,No,No,No,Yes
9.11E+15,9111100570,320119,C5333597BOS,6026580839,0,0,0,0,0,No,No,No,Yes
9.11E+15,9111100570,320122,C5333597BOS,6026580839,0,0,0,0,0,No,No,No,Yes
9.11E+15,9111100570,320749,C5333597BOS,6026580839,0,0,0,0,0,No,No,No,Yes
9.11E+15,9111100570,324702,C5333597BOS,6026580839,0,0,0,0,0,No,No,No,Yes
9.11E+15,9111100570,324703,C5333597BOS,6026580839,0,0,0,0,0,No,No,No,Yes
9.11E+23,9111111687,3.81E+13,PR3129159,6026950617,0,0,0,0,0,Yes,No,No,Yes
9110976653930815NS,9110976653,930815NS,433779,6022524130,0,0,0,0,0,Yes,Yes,No,Yes
9111135793MV0528,9111135793,MV0528,220125812,6026978226,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+21,9111172826,3.83E+11,PR3171718,6025817873,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+23,9111201402,1.08E+13,1011311269,6027089465,0,0,0,0,0,No,No,No,Yes
9.11E+23,9111236567,5.04E+13,8149889170,6027164128,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111297694,220531,15764,6026841592,0,0,0,0,0,Yes,Yes,Yes,Yes
9.11E+15,9111315350,382612,22107446,6027291244,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111337432,320109,261006373,6026399576,16,0,0,0,16,Yes,Yes,No,Yes
9.11E+15,9111337432,328438,261006373,6026399576,14,0,0,0,14,Yes,Yes,No,Yes
9.11E+15,9111337432,328468,261006373,6026399576,16,0,0,0,16,Yes,Yes,No,Yes
9.11E+15,9111337432,329515,261006373,6026399576,7,0,0,0,7,Yes,Yes,No,Yes
9.11E+15,9111389448,328203,8149892836,6027434267,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111389448,328468,8149892836,6027434267,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111394367,326895,4479293169,6027490124,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111401125,320109,291012609,6027517898,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111401125,320119,291012609,6027517898,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111401125,320550,291012609,6027517898,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111401125,328235,291012609,6027517898,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111455579,930299,21843,6027597649,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111465279,305197,4516361062,Multiple,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111465279,328466,4516361062,Multiple,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111465279,329515,4516361062,Multiple,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111468359,236850,391016182,6027602150,0,0,0,0,0,No,No,No,Yes
9.11E+15,9111563547,930299,4531555246,6027582917,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111563547,930400,4531555246,6027582917,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111563547,930725,4531555246,6027582917,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111563547,930815,4531555246,6027582917,0,0,0,0,0,Yes,Yes,No,Yes
91115635474403A,9111563547,4403A,4531555246,6027582917,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+13,9111563547,4406,4531555246,6027582917,0,0,0,0,0,Yes,Yes,No,Yes
91115635474412A,9111563547,4412A,4531555246,6027582917,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111563547,260103,4531555246,6027582917,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111563547,960110,4531555246,6027582917,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111563547,383510,4531555246,6027582917,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111592577,930400,4531569036,6027672389,0,0,0,0,0,Yes,Yes,No,Yes
9109335987Â 320119,9109335987,Â 320119,C4549540STC,602347502,9.1,0,0,0,9.1,Yes,Yes,No,Yes
9111209854Â 382512,9111209854,Â 382512,4531239376,,5,0,0,0,5,Yes,Yes,No,Yes
9.11E+15,9110850537,306414,41712866,6026368892,0,0,0,0,0,Yes,Yes,No,Yes
911135987350-7510,9111359873,50-7510,1011478473,6027415434,0,0,0,0,0,No,Yes,No,Yes
911039509950-7510 ,9110395099,50-7510,1010222331,6025437187,0,0,0,0,0,Yes,No,No,Yes
911141074950-7510 ,9111410749,50-7510,1011601801,6027506642,0,0,0,0,0,Yes,Yes,No,Yes
911153363750-7510 ,9111533637,50-7510,1011930476,6027752301,1,0,0,0,1,Yes,Yes,No,Yes
910990687350-7510 ,9109906873,50-7510,1002411155,6024555284,0,0,0,0,0,Yes,Yes,No,Yes
911088447450-7510 ,9110884474,50-7510,1010823017,6026439181,0,0,0,0,0,Yes,Yes,No,Yes
911038608350-7510 ,9110386083,50-7510,1010220826,6025534485,0,0,0,0,0,Yes,Yes,No,Yes
9.03E+20,9032942128,72290000104,54933,702435784N,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111592577,930480,4531569036,6027672389,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111592577,930715,4531569036,6027672389,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9106666986,309653,44683,6019342509,0,0,0,0,0,No,Yes,No,Yes
9.11E+15,9111592577,930725,4531569036,6027672389,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9110677622,320119,12362864,6026037668,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+19,9110980101,1727172003,230110892,6026631284,0,0,0,0,0,No,No,No,Yes
9.11E+15,9111592577,930815,4531569036,6027672389,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+13,9111592577,4406,4531569036,6027672389,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111592577,960120,4531569036,6027672389,0,0,0,0,0,Yes,Yes,No,Yes
91116180492477-0007,9111618049,2477-0007,4531584150,6027659075,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+23,9111794379,5.09E+13,5000632297,6028258364,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+23,9111787871,5.09E+13,1012496092,6028270813,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+23,9111555193,5.09E+13,1011968149,6027710358,0,0,0,0,0,No,No,No,Yes
9.11E+23,9111774221,5.09E+13,1012476495,6028253413,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+23,9111657309,5.09E+13,1012198488,6027974796,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+23,9111806620,5.09E+13,5000632297,6028283955,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+19,9110980101,1727172005,230110892,6026631284,0,0,0,0,0,No,No,No,Yes
911161804920558E,9111618049,20558E,4531584150,6027659075,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111618049,515078,4531584150,6027659075,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+17,9111618049,11532269,4531584150,6027659075,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+17,9111618049,10942011,4531584150,6027659075,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111618049,363083,4531584150,6027659075,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111618049,365978,4531584150,6027659075,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111618049,367342,4531584150,6027659075,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111618049,367344,4531584150,6027659075,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111618049,367364,4531584150,6027659075,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111618049,367365,4531584150,6027659075,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111618049,367871,4531584150,6027659075,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111618049,367986,4531584150,6027659075,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111618049,368101,4531584150,6027659075,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111618049,371073,4531584150,6027659075,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111618049,381423,4531584150,6027659075,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111618049,381534,4531584150,6027659075,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111618049,383591,4531584150,6027659075,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+17,9111618049,11088483,4531584150,6027659075,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+17,9111618049,36490200,4531584150,6027659075,0,0,0,0,0,Yes,Yes,No,Yes
9111655498MZ1000-07,9111655498,MZ1000-07,63761,Multiple,0,0,0,0,0,Yes,Yes,No,Yes
9109080668930715NSB,9109080668,930715NSB,110326288,6019072369,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+17,9111655498,10802688,63761,Multiple,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111655498,305765,63761,Multiple,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111655498,366430,63761,Multiple,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111686677,320119,8120636137,6028026488,0,0,0,0,0,No,Yes,No,Yes
9.11E+15,9111753286,365974,4516600872,6027190109,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111753286,367281,4516600872,6027190109,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111753286,367290,4516600872,6027190109,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111753286,367324,4516600872,6027190109,0,0,0,0,0,Yes,Yes,No,Yes
91117998522420-0007,9111799852,2420-0007,47037,6028249965,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111799852,302830,47037,6028249965,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111799852,302836,47037,6028249965,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111799852,303346,47037,6028249965,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111799852,303367,47037,6028249965,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111799852,305180,47037,6028249965,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111799852,305196,47037,6028249965,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111799852,305487,47037,6028249965,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111799852,309653,47037,6028249965,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111799852,309654,47037,6028249965,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111799852,328446,47037,6028249965,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111799852,328447,47037,6028249965,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111799852,329515,47037,6028249965,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111799852,930480,18697,6028321001,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111799852,367986,47037,6028249965,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111799852,930800,18697,6028321001,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111799852,930815,18697,6028321001,0,0,0,0,0,Yes,Yes,No,Yes
91117998524403A,9111799852,4403A,18697,6028321001,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+13,9111799852,4406,18697,6028321001,0,0,0,0,0,Yes,Yes,No,Yes
91117998524412A,9111799852,4412A,18697,6028321001,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111799852,260103,18697,6028321001,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111799852,363083,47037,6028249965,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111799852,364815,47037,6028249965,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111799852,364943,47037,6028249965,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111799852,364951,47037,6028249965,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111799852,364957,47037,6028249965,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111799852,365963,47037,6028249965,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111799852,366408,47037,6028249965,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111799852,366643,47037,6028249965,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111799852,367352,47037,6028249965,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111799852,367812,47037,6028249965,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111799852,367820,47037,6028249965,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111799852,367856,47037,6028249965,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111799852,367922,47037,6028249965,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111799852,367960,47037,6028249965,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111799852,367983,47037,6028249965,0,0,0,0,0,Yes,Yes,No,Yes
9.11E+15,9111799852,368101,47037,6028249965,0,0,0,0,0,Yes,Yes,No,Yes
