id,payment_date,invoice_number,deduction_amount,deduction_reason,unique_promo,promo_quantity,net_receipts,list_price,purchase_order,promo_asin,rebate_in_agreement_currency,unique_key,podata_po,podata_asin,case_size,quantity_received,case_cost,total_cost,eaches_quantity,agreement_num,rebate_percent,agreement_end,unit_price,quantity_variance,actual_netreceipts,netreceipts_variance,valid_rebate_rate,valid_po,valid_sku,price_variance,qty_variance,validation_status,invalid_amount,detailed_reason
6414,2023-11-27,6429-801766995,34790.4,Promotions ,7PIYY17TB0BQ9D92D8,156,3875.04,4210.44,7PIYY17T,B0BQ9D92D8,775.01,7PIYY17TB0BQ9D92D8,7PIYY17T,B0BQ9D92D8,0,138,0,0,0,,0,,24.84,156,0,3875.04,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6415,2023-11-27,6429-801766995,34790.4,Promotions ,7PIYY17TB0BQ9D92D8,156,3875.04,4210.44,7PIYY17T,B0BQ9D92D8,775.01,7PIYY17TB0BQ9D92D8,7PIYY17T,B0BQ9D92D8,0,138,0,0,0,,0,,24.84,156,0,3875.04,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6416,2023-11-27,6429-801766995,34790.4,Promotions ,7PIYY17TB0BTGK26B1,4,237.44,247.96,7PIYY17T,B0BTGK26B1,47.48,7PIYY17TB0BTGK26B1,7PIYY17T,B0BTGK26B1,0,2,0,0,0,,0,,59.36,4,0,237.44,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6417,2023-11-27,6429-801766995,34790.4,Promotions ,7PIYY17TB0BTGK26B1,4,237.44,247.96,7PIYY17T,B0BTGK26B1,47.48,7PIYY17TB0BTGK26B1,7PIYY17T,B0BTGK26B1,0,2,0,0,0,,0,,59.36,4,0,237.44,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6418,2023-11-27,6429-801766995,34790.4,Promotions ,7PIYY17TB0BTGK26B1,4,237.44,247.96,7PIYY17T,B0BTGK26B1,47.48,7PIYY17TB0BTGK26B1,7PIYY17T,B0BTGK26B1,0,2,0,0,0,,0,,59.36,4,0,237.44,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6419,2023-11-27,6429-801766995,34790.4,Promotions ,7PIYY17TB0BTGK26B1,4,237.44,247.96,7PIYY17T,B0BTGK26B1,47.48,7PIYY17TB0BTGK26B1,7PIYY17T,B0BTGK26B1,0,2,0,0,0,,0,,59.36,4,0,237.44,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6420,2023-11-27,6429-801766995,34790.4,Promotions ,7PIYY17TB0BTTSPF5H,165,6864.0,7093.35,7PIYY17T,B0BTTSPF5H,1372.8,7PIYY17TB0BTTSPF5H,7PIYY17T,B0BTTSPF5H,0,164,0,0,0,,0,,41.6,165,0,6864.0,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6421,2023-11-27,6429-801766995,34790.4,Promotions ,7PIYY17TB0BTTSPF5H,165,6864.0,7093.35,7PIYY17T,B0BTTSPF5H,1372.8,7PIYY17TB0BTTSPF5H,7PIYY17T,B0BTTSPF5H,0,164,0,0,0,,0,,41.6,165,0,6864.0,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6422,2023-11-27,6429-801766995,34790.4,Promotions ,7PIYY17TB0BTTSPF5H,165,6864.0,7093.35,7PIYY17T,B0BTTSPF5H,1372.8,7PIYY17TB0BTTSPF5H,7PIYY17T,B0BTTSPF5H,0,164,0,0,0,,0,,41.6,165,0,6864.0,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6423,2023-11-27,6429-801766995,34790.4,Promotions ,7PIYY17TB0BTTSPF5H,165,6864.0,7093.35,7PIYY17T,B0BTTSPF5H,1372.8,7PIYY17TB0BTTSPF5H,7PIYY17T,B0BTTSPF5H,0,164,0,0,0,,0,,41.6,165,0,6864.0,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6425,2023-11-27,6429-801766995,34790.4,Promotions ,7PIYY17TB0BYHB689F,60,1248.0,1379.4,7PIYY17T,B0BYHB689F,249.6,7PIYY17TB0BYHB689F,7PIYY17T,B0BYHB689F,0,61,0,0,0,,0,,20.8,60,0,1248.0,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6426,2023-11-27,6429-801766995,34790.4,Promotions ,7PIYY17TB0BYHB689F,60,1248.0,1379.4,7PIYY17T,B0BYHB689F,249.6,7PIYY17TB0BYHB689F,7PIYY17T,B0BYHB689F,0,61,0,0,0,,0,,20.8,60,0,1248.0,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6427,2023-11-27,6429-801766995,34790.4,Promotions ,7PIYY17TB0BYHB689F,60,1248.0,1379.4,7PIYY17T,B0BYHB689F,249.6,7PIYY17TB0BYHB689F,7PIYY17T,B0BYHB689F,0,61,0,0,0,,0,,20.8,60,0,1248.0,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6428,2023-11-27,6429-801766995,34790.4,Promotions ,7PIYY17TB0BYHB689F,60,1248.0,1379.4,7PIYY17T,B0BYHB689F,249.6,7PIYY17TB0BYHB689F,7PIYY17T,B0BYHB689F,0,61,0,0,0,,0,,20.8,60,0,1248.0,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6429,2023-11-27,6429-801766995,34790.4,Promotions ,7RMBRYLIB00DBSG77S,14,184.8,264.6,7RMBRYLI,B00DBSG77S,36.96,7RMBRYLIB00DBSG77S,7RMBRYLI,B00DBSG77S,0,84,0,0,0,,0,,13.2,14,0,184.8,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6430,2023-11-27,6429-801766995,34790.4,Promotions ,7RMBRYLIB00DBSG77S,14,184.8,264.6,7RMBRYLI,B00DBSG77S,36.96,7RMBRYLIB00DBSG77S,7RMBRYLI,B00DBSG77S,0,84,0,0,0,,0,,13.2,14,0,184.8,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6431,2023-11-27,6429-801766995,34790.4,Promotions ,7RMBRYLIB00DBSG77S,14,184.8,264.6,7RMBRYLI,B00DBSG77S,36.96,7RMBRYLIB00DBSG77S,7RMBRYLI,B00DBSG77S,0,84,0,0,0,,0,,13.2,14,0,184.8,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6432,2023-11-27,6429-801766995,34790.4,Promotions ,7RMBRYLIB09RCSXZYW,3240,41601.6,57963.6,7RMBRYLI,B09RCSXZYW,8320.32,7RMBRYLIB09RCSXZYW,7RMBRYLI,B09RCSXZYW,0,1796,0,0,0,,0,,12.84,3240,0,41601.6,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6433,2023-11-27,6429-801766995,34790.4,Promotions ,7RMBRYLIB09RCSXZYW,3240,41601.6,57963.6,7RMBRYLI,B09RCSXZYW,8320.32,7RMBRYLIB09RCSXZYW,7RMBRYLI,B09RCSXZYW,0,1796,0,0,0,,0,,12.84,3240,0,41601.6,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6434,2023-11-27,6429-801766995,34790.4,Promotions ,7RMBRYLIB09RCSXZYW,3240,41601.6,57963.6,7RMBRYLI,B09RCSXZYW,8320.32,7RMBRYLIB09RCSXZYW,7RMBRYLI,B09RCSXZYW,0,1796,0,0,0,,0,,12.84,3240,0,41601.6,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6435,2023-11-27,6429-801766995,34790.4,Promotions ,7RMBRYLIB09RCSXZYW,3240,41601.6,57963.6,7RMBRYLI,B09RCSXZYW,8320.32,7RMBRYLIB09RCSXZYW,7RMBRYLI,B09RCSXZYW,0,3757,0,0,0,,0,,12.84,3240,0,41601.6,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6436,2023-11-27,6429-801766995,34790.4,Promotions ,7RMBRYLIB09RCSXZYW,3240,41601.6,57963.6,7RMBRYLI,B09RCSXZYW,8320.32,7RMBRYLIB09RCSXZYW,7RMBRYLI,B09RCSXZYW,0,3757,0,0,0,,0,,12.84,3240,0,41601.6,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6437,2023-11-27,6429-801766995,34790.4,Promotions ,7RMBRYLIB09RCSXZYW,3240,41601.6,57963.6,7RMBRYLI,B09RCSXZYW,8320.32,7RMBRYLIB09RCSXZYW,7RMBRYLI,B09RCSXZYW,0,3757,0,0,0,,0,,12.84,3240,0,41601.6,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6438,2023-11-27,6429-801766995,34790.4,Promotions ,7RMBRYLIB0BG3JWTMZ,1,19.34,21.59,7RMBRYLI,B0BG3JWTMZ,3.87,7RMBRYLIB0BG3JWTMZ,7RMBRYLI,B0BG3JWTMZ,0,19,0,0,0,,0,,19.34,1,0,19.34,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6439,2023-11-27,6429-801766995,34790.4,Promotions ,7RMBRYLIB0BG3JWTMZ,1,19.34,21.59,7RMBRYLI,B0BG3JWTMZ,3.87,7RMBRYLIB0BG3JWTMZ,7RMBRYLI,B0BG3JWTMZ,0,19,0,0,0,,0,,19.34,1,0,19.34,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6440,2023-11-27,6429-801766995,34790.4,Promotions ,7RMBRYLIB0BG3JWTMZ,1,19.34,21.59,7RMBRYLI,B0BG3JWTMZ,3.87,7RMBRYLIB0BG3JWTMZ,7RMBRYLI,B0BG3JWTMZ,0,19,0,0,0,,0,,19.34,1,0,19.34,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6443,2023-11-27,6429-801766995,34790.4,Promotions ,7SZL3YUMB08XZ1P2X8,199,0,0,7SZL3YUM,B08XZ1P2X8,0.79,7SZL3YUMB08XZ1P2X8,7SZL3YUM,B08XZ1P2X8,0,204,0,0,0,,0,,0,199,0,,Invalid (Division by zero),Valid,Valid,,Invalid,Invalid,,Quantity deducted is higher than received quantity
6444,2023-11-27,6429-801766995,34790.4,Promotions ,7SZL3YUMB08XZ1P2X8,199,0,0,7SZL3YUM,B08XZ1P2X8,0.79,7SZL3YUMB08XZ1P2X8,7SZL3YUM,B08XZ1P2X8,0,204,0,0,0,,0,,0,199,0,,Invalid (Division by zero),Valid,Valid,,Invalid,Invalid,,Quantity deducted is higher than received quantity
6445,2023-11-27,6429-801766995,34790.4,Promotions ,7SZL3YUMB0B9262TP3,88,0,0,7SZL3YUM,B0B9262TP3,-0.35,7SZL3YUMB0B9262TP3,7SZL3YUM,B0B9262TP3,0,97,0,0,0,,0,,0,88,0,,Invalid (Division by zero),Valid,Valid,,Invalid,Invalid,,Quantity deducted is higher than received quantity
6446,2023-11-27,6429-801766995,34790.4,Promotions ,7SZL3YUMB0B9262TP3,88,0,0,7SZL3YUM,B0B9262TP3,-0.35,7SZL3YUMB0B9262TP3,7SZL3YUM,B0B9262TP3,0,97,0,0,0,,0,,0,88,0,,Invalid (Division by zero),Valid,Valid,,Invalid,Invalid,,Quantity deducted is higher than received quantity
6447,2023-11-27,6429-801766995,34790.4,Promotions ,7SZL3YUMB0BHXHND8P,1,0,0,7SZL3YUM,B0BHXHND8P,-0.04,7SZL3YUMB0BHXHND8P,7SZL3YUM,B0BHXHND8P,0,163,0,0,0,,0,,0,1,0,,Invalid (Division by zero),Valid,Valid,,Invalid,Invalid,,Quantity deducted is higher than received quantity
6448,2023-11-27,6429-801766995,34790.4,Promotions ,7SZL3YUMB0BHXHND8P,1,0,0,7SZL3YUM,B0BHXHND8P,-0.04,7SZL3YUMB0BHXHND8P,7SZL3YUM,B0BHXHND8P,0,163,0,0,0,,0,,0,1,0,,Invalid (Division by zero),Valid,Valid,,Invalid,Invalid,,Quantity deducted is higher than received quantity
6468,2023-11-27,6429-801766995,34790.4,Promotions ,7X9W3YAUB000UPAB8G,48,757.44,1035.36,7X9W3YAU,B000UPAB8G,151.49,7X9W3YAUB000UPAB8G,7X9W3YAU,B000UPAB8G,0,48,0,0,0,,0,,15.78,48,0,757.44,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6469,2023-11-27,6429-801766995,34790.4,Promotions ,7X9W3YAUB000UPAB8G,48,757.44,1035.36,7X9W3YAU,B000UPAB8G,151.49,7X9W3YAUB000UPAB8G,7X9W3YAU,B000UPAB8G,0,48,0,0,0,,0,,15.78,48,0,757.44,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6470,2023-11-27,6429-801766995,34790.4,Promotions ,7X9W3YAUB001AMH9Q0,41,932.34,1375.14,7X9W3YAU,B001AMH9Q0,186.47,7X9W3YAUB001AMH9Q0,7X9W3YAU,B001AMH9Q0,0,35,0,0,0,,0,,22.74,41,0,932.34,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6471,2023-11-27,6429-801766995,34790.4,Promotions ,7X9W3YAUB001AMH9Q0,41,932.34,1375.14,7X9W3YAU,B001AMH9Q0,186.47,7X9W3YAUB001AMH9Q0,7X9W3YAU,B001AMH9Q0,0,35,0,0,0,,0,,22.74,41,0,932.34,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6472,2023-11-27,6429-801766995,34790.4,Promotions ,7X9W3YAUB00XOOPM3O,24,717.12,1206.72,7X9W3YAU,B00XOOPM3O,143.42,7X9W3YAUB00XOOPM3O,7X9W3YAU,B00XOOPM3O,0,12,0,0,0,,0,,29.88,24,0,717.12,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6473,2023-11-27,6429-801766995,34790.4,Promotions ,7X9W3YAUB00XOOPM3O,24,717.12,1206.72,7X9W3YAU,B00XOOPM3O,143.42,7X9W3YAUB00XOOPM3O,7X9W3YAU,B00XOOPM3O,0,12,0,0,0,,0,,29.88,24,0,717.12,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6474,2023-11-27,6429-801766995,34790.4,Promotions ,7X9W3YAUB07KQZNGJ3,41,664.2,858.95,7X9W3YAU,B07KQZNGJ3,132.84,7X9W3YAUB07KQZNGJ3,7X9W3YAU,B07KQZNGJ3,0,36,0,0,0,,0,,16.2,41,0,664.2,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6475,2023-11-27,6429-801766995,34790.4,Promotions ,7X9W3YAUB07KQZNGJ3,41,664.2,858.95,7X9W3YAU,B07KQZNGJ3,132.84,7X9W3YAUB07KQZNGJ3,7X9W3YAU,B07KQZNGJ3,0,36,0,0,0,,0,,16.2,41,0,664.2,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6476,2023-11-27,6429-801766995,34790.4,Promotions ,7X9W3YAUB07VKQ2WX8,901,11064.28,15307.99,7X9W3YAU,B07VKQ2WX8,2212.86,7X9W3YAUB07VKQ2WX8,7X9W3YAU,B07VKQ2WX8,0,897,0,0,0,,0,,12.28,901,0,11064.28,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6477,2023-11-27,6429-801766995,34790.4,Promotions ,7X9W3YAUB07VKQ2WX8,901,11064.28,15307.99,7X9W3YAU,B07VKQ2WX8,2212.86,7X9W3YAUB07VKQ2WX8,7X9W3YAU,B07VKQ2WX8,0,897,0,0,0,,0,,12.28,901,0,11064.28,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6478,2023-11-27,6429-801766995,34790.4,Promotions ,7X9W3YAUB07YP2SMTR,966,22720.32,30061.92,7X9W3YAU,B07YP2SMTR,4544.06,7X9W3YAUB07YP2SMTR,7X9W3YAU,B07YP2SMTR,0,960,0,0,0,,0,,23.52,966,0,22720.32,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6479,2023-11-27,6429-801766995,34790.4,Promotions ,7X9W3YAUB07YP2SMTR,966,22720.32,30061.92,7X9W3YAU,B07YP2SMTR,4544.06,7X9W3YAUB07YP2SMTR,7X9W3YAU,B07YP2SMTR,0,960,0,0,0,,0,,23.52,966,0,22720.32,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6480,2023-11-27,6429-801766995,34790.4,Promotions ,7X9W3YAUB08CPYMBT1,49,752.64,861.91,7X9W3YAU,B08CPYMBT1,150.53,7X9W3YAUB08CPYMBT1,7X9W3YAU,B08CPYMBT1,0,50,0,0,0,,0,,15.36,49,0,752.64,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6481,2023-11-27,6429-801766995,34790.4,Promotions ,7X9W3YAUB08CPYMBT1,49,752.64,861.91,7X9W3YAU,B08CPYMBT1,150.53,7X9W3YAUB08CPYMBT1,7X9W3YAU,B08CPYMBT1,0,50,0,0,0,,0,,15.36,49,0,752.64,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6482,2023-11-27,6429-801766995,34790.4,Promotions ,7X9W3YAUB08HWHFQHS,555,11316.45,12481.95,7X9W3YAU,B08HWHFQHS,2263.29,7X9W3YAUB08HWHFQHS,7X9W3YAU,B08HWHFQHS,0,552,0,0,0,,0,,20.39,555,0,11316.45,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6483,2023-11-27,6429-801766995,34790.4,Promotions ,7X9W3YAUB08HWHFQHS,555,11316.45,12481.95,7X9W3YAU,B08HWHFQHS,2263.29,7X9W3YAUB08HWHFQHS,7X9W3YAU,B08HWHFQHS,0,552,0,0,0,,0,,20.39,555,0,11316.45,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6484,2023-11-27,6429-801766995,34790.4,Promotions ,7X9W3YAUB08L7PX3V1,1541,29587.2,33116.09,7X9W3YAU,B08L7PX3V1,5917.44,7X9W3YAUB08L7PX3V1,7X9W3YAU,B08L7PX3V1,0,1540,0,0,0,,0,,19.2,1541,0,29587.2,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6485,2023-11-27,6429-801766995,34790.4,Promotions ,7X9W3YAUB08L7PX3V1,1541,29587.2,33116.09,7X9W3YAU,B08L7PX3V1,5917.44,7X9W3YAUB08L7PX3V1,7X9W3YAU,B08L7PX3V1,0,1540,0,0,0,,0,,19.2,1541,0,29587.2,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6486,2023-11-27,6429-801766995,34790.4,Promotions ,7XXDH5RSB078D7MGY5,6480,81648,98431.2,7XXDH5RS,B078D7MGY5,16329.6,7XXDH5RSB078D7MGY5,7XXDH5RS,B078D7MGY5,0,6480,0,0,0,,0,,12,6480,0,81648,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6487,2023-11-27,6429-801766995,34790.4,Promotions ,7XXDH5RSB078D7MGY5,6480,81648,98431.2,7XXDH5RS,B078D7MGY5,16329.6,7XXDH5RSB078D7MGY5,7XXDH5RS,B078D7MGY5,0,6480,0,0,0,,0,,12,6480,0,81648,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6488,2023-11-27,6429-801766995,34790.4,Promotions ,7XZEXP3PB01M582VEQ,3378,83909.52,91172.22,7XZEXP3P,B01M582VEQ,16781.9,7XZEXP3PB01M582VEQ,7XZEXP3P,B01M582VEQ,0,3378,0,0,0,,0,,24.84,3378,0,83909.52,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6489,2023-11-27,6429-801766995,34790.4,Promotions ,7XZEXP3PB01M582VEQ,3378,83909.52,91172.22,7XZEXP3P,B01M582VEQ,16781.9,7XZEXP3PB01M582VEQ,7XZEXP3P,B01M582VEQ,0,3378,0,0,0,,0,,24.84,3378,0,83909.52,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6490,2023-11-27,6429-801766995,34790.4,Promotions ,7YCNYEXDB001M20XA2,144,2272.32,3106.08,7YCNYEXD,B001M20XA2,454.46,7YCNYEXDB001M20XA2,7YCNYEXD,B001M20XA2,0,144,0,0,0,,0,,15.78,144,0,2272.32,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6491,2023-11-27,6429-801766995,34790.4,Promotions ,7YCNYEXDB001M20XA2,144,2272.32,3106.08,7YCNYEXD,B001M20XA2,454.46,7YCNYEXDB001M20XA2,7YCNYEXD,B001M20XA2,0,144,0,0,0,,0,,15.78,144,0,2272.32,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6492,2023-11-27,6429-801766995,34790.4,Promotions ,7YCNYEXDB07HFNG77K,144,2799.36,4366.08,7YCNYEXD,B07HFNG77K,559.87,7YCNYEXDB07HFNG77K,7YCNYEXD,B07HFNG77K,0,144,0,0,0,,0,,19.44,144,0,2799.36,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6493,2023-11-27,6429-801766995,34790.4,Promotions ,7YCNYEXDB07HFNG77K,144,2799.36,4366.08,7YCNYEXD,B07HFNG77K,559.87,7YCNYEXDB07HFNG77K,7YCNYEXD,B07HFNG77K,0,144,0,0,0,,0,,19.44,144,0,2799.36,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6494,2023-11-27,6429-801766995,34790.4,Promotions ,7YCNYEXDB09RCSXZYW,7504,96351.36,134246.56,7YCNYEXD,B09RCSXZYW,19270.27,7YCNYEXDB09RCSXZYW,7YCNYEXD,B09RCSXZYW,0,3720,0,0,0,,0,,12.84,7504,0,96351.36,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6495,2023-11-27,6429-801766995,34790.4,Promotions ,7YCNYEXDB09RCSXZYW,7504,96351.36,134246.56,7YCNYEXD,B09RCSXZYW,19270.27,7YCNYEXDB09RCSXZYW,7YCNYEXD,B09RCSXZYW,0,3720,0,0,0,,0,,12.84,7504,0,96351.36,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6496,2023-11-27,6429-801766995,34790.4,Promotions ,7YCNYEXDB09RCSXZYW,7504,96351.36,134246.56,7YCNYEXD,B09RCSXZYW,19270.27,7YCNYEXDB09RCSXZYW,7YCNYEXD,B09RCSXZYW,0,3780,0,0,0,,0,,12.84,7504,0,96351.36,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6497,2023-11-27,6429-801766995,34790.4,Promotions ,7YCNYEXDB09RCSXZYW,7504,96351.36,134246.56,7YCNYEXD,B09RCSXZYW,19270.27,7YCNYEXDB09RCSXZYW,7YCNYEXD,B09RCSXZYW,0,3780,0,0,0,,0,,12.84,7504,0,96351.36,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6500,2023-11-27,6429-801766995,34790.4,Promotions ,7ZOVFRLIB07VKQ2WX8,1,12.28,16.99,7ZOVFRLI,B07VKQ2WX8,2.46,7ZOVFRLIB07VKQ2WX8,7ZOVFRLI,B07VKQ2WX8,0,6158,0,0,0,,0,,12.28,1,0,12.28,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6501,2023-11-27,6429-801766995,34790.4,Promotions ,7ZOVFRLIB07VKQ2WX8,1,12.28,16.99,7ZOVFRLI,B07VKQ2WX8,2.46,7ZOVFRLIB07VKQ2WX8,7ZOVFRLI,B07VKQ2WX8,0,6158,0,0,0,,0,,12.28,1,0,12.28,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6504,2023-11-27,6429-801766995,34790.4,Promotions ,818KPDXYB00C3YAF7O,193,2130.72,3450.84,818KPDXY,B00C3YAF7O,426.14,818KPDXYB00C3YAF7O,818KPDXY,B00C3YAF7O,0,195,0,0,0,,0,,11.04,193,0,2130.72,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6505,2023-11-27,6429-801766995,34790.4,Promotions ,818KPDXYB00C3YAF7O,193,2130.72,3450.84,818KPDXY,B00C3YAF7O,426.14,818KPDXYB00C3YAF7O,818KPDXY,B00C3YAF7O,0,195,0,0,0,,0,,11.04,193,0,2130.72,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6506,2023-11-27,6429-801766995,34790.4,Promotions ,818KPDXYB077Y836K4,426,3753.06,5320.74,818KPDXY,B077Y836K4,750.61,818KPDXYB077Y836K4,818KPDXY,B077Y836K4,0,432,0,0,0,,0,,8.81,426,0,3753.06,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6507,2023-11-27,6429-801766995,34790.4,Promotions ,818KPDXYB077Y836K4,426,3753.06,5320.74,818KPDXY,B077Y836K4,750.61,818KPDXYB077Y836K4,818KPDXY,B077Y836K4,0,432,0,0,0,,0,,8.81,426,0,3753.06,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6508,2023-11-27,6429-801766995,34790.4,Promotions ,818KPDXYB0785P5MP5,822,7759.68,7759.68,818KPDXY,B0785P5MP5,1551.93,818KPDXYB0785P5MP5,818KPDXY,B0785P5MP5,0,856,0,0,0,,0,,9.44,822,0,7759.68,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6509,2023-11-27,6429-801766995,34790.4,Promotions ,818KPDXYB0785P5MP5,822,7759.68,7759.68,818KPDXY,B0785P5MP5,1551.93,818KPDXYB0785P5MP5,818KPDXY,B0785P5MP5,0,856,0,0,0,,0,,9.44,822,0,7759.68,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6510,2023-11-27,6429-801766995,34790.4,Promotions ,818KPDXYB09LRFWV7N,675,8579.25,8579.25,818KPDXY,B09LRFWV7N,1715.85,818KPDXYB09LRFWV7N,818KPDXY,B09LRFWV7N,0,674,0,0,0,,0,,12.71,675,0,8579.25,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6511,2023-11-27,6429-801766995,34790.4,Promotions ,818KPDXYB09LRFWV7N,675,8579.25,8579.25,818KPDXY,B09LRFWV7N,1715.85,818KPDXYB09LRFWV7N,818KPDXY,B09LRFWV7N,0,674,0,0,0,,0,,12.71,675,0,8579.25,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6512,2023-11-27,6429-801766995,34790.4,Promotions ,81RSGUTBB0143NQVI4,12,298.08,323.88,81RSGUTB,B0143NQVI4,59.62,81RSGUTBB0143NQVI4,81RSGUTB,B0143NQVI4,0,318,0,0,0,,0,,24.84,12,0,298.08,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
6513,2023-11-27,6429-801766995,34790.4,Promotions ,81RSGUTBB0143NQVI4,12,298.08,323.88,81RSGUTB,B0143NQVI4,59.62,81RSGUTBB0143NQVI4,81RSGUTB,B0143NQVI4,0,318,0,0,0,,0,,24.84,12,0,298.08,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
