id,standard_customer,invoice_number,sku,deducted_amount,deducted_qty,deducted_price_per_qty,deduction_date,invoice_location,reason_code,sub_reason_code,deduction_reason,backup_status,
,Publix,9033875471,-,172.8,1,172.8,18-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033875484,-,41.04,1,41.04,18-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Gordon,9033875485,-,98.23,1,98.23,24-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033875497,-,51.81,1,51.81,18-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Gordon,9033875524,-,79.95,1,79.95,24-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033876483,-,10.12,1,10.12,18-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Kroger,9033876612,-,365.32,1,365.32,2/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033876923,-,63.48,1,63.48,19-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033877682,-,77.76,1,77.76,19-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033877683,-,38,1,38,19-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033878948,-,43.54,1,43.54,19-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033878987,-,11.83,1,11.83,19-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033878993,-,46.48,1,46.48,19-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033878998,-,48.21,1,48.21,19-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033879000,-,23.54,1,23.54,19-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9033879428,-,46.68,1,46.68,22-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9033879477,-,62.1,1,62.1,22-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033879813,-,10.54,1,10.54,18-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033880284,-,13.93,1,13.93,19-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
806630,Kroger,9033881146,-,114.48,1,114.48,3/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033881224,-,24.24,1,24.24,22-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033881236,-,165.92,1,165.92,22-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033881254,-,66.67,1,66.67,22-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033881921,-,147.28,1,147.28,19-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9033882984,-,110,1,110,23-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033883735,-,49.8,1,49.8,22-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033884375,-,17.5,1,17.5,22-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9033885565,-,44.57,1,44.57,24-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033885578,-,35.25,1,35.25,23-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033885728,-,12.9,1,12.9,24-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033885735,-,42.28,1,42.28,24-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033885739,-,29.11,1,29.11,24-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033888950,-,34.43,1,34.43,22-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033888955,-,43.4,1,43.4,22-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033890551,-,27.68,1,27.68,23-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033890554,-,64.25,1,64.25,23-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033890593,-,11,1,11,23-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Gordon,9033891258,-,26.03,1,26.03,30-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033891868,-,29.15,1,29.15,23-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033892694,-,219.56,1,219.56,24-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033892702,-,14.12,1,14.12,24-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033892808,-,12.55,1,12.55,23-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
806454,Kroger,9033893476,-,208.21,1,208.21,7/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,US Foods,9033893947,-,110.35,1,110.35,1/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033894976,-,16.68,1,16.68,24-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033894979,-,21.2,1,21.2,24-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033894983,-,27.97,1,27.97,24-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033894999,-,102.03,1,102.03,24-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033895011,-,19.15,1,19.15,24-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033895016,-,21.78,1,21.78,24-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033895034,-,142.85,1,142.85,24-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033895035,-,68.21,1,68.21,24-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033895036,-,13.93,1,13.93,24-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033895038,-,27.62,1,27.62,24-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033896695,-,95.95,1,95.95,24-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033896696,-,32.48,1,32.48,24-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033896699,-,24.46,1,24.46,23-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033900379,-,12.87,1,12.87,24-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,US Foods,9033901755,-,261.59,1,261.59,1/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033901845,-,123.71,1,123.71,24-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033902005,-,18.15,1,18.15,25-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
802057,Kroger,9033902912,-,159.23,1,159.23,8/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
806640,Kroger,9033903656,-,118.86,1,118.86,8/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
806026,Kroger,9033903689,-,114.91,1,114.91,8/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033904015,-,38.62,1,38.62,1/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033904045,-,18.52,1,18.52,29-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Gordon,9033904684,-,210.84,1,210.84,7/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,2
,Gordon,9033904684,-,94.63,1,94.63,7/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9033904734,-,13.24,1,13.24,26-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033904757,-,75.78,1,75.78,26-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033910825,-,11.16,1,11.16,29-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033910913,-,20.32,1,20.32,29-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9033911580,-,351.31,1,351.31,29-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033913262,-,10.2,1,10.2,29-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
806002,Kroger,9033914337,-,104.26,1,104.26,10/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
806461,Kroger,9033914338,-,215.59,1,215.59,13-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033915294,-,38.59,1,38.59,1/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033915302,-,37.03,1,37.03,1/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9033917264,-,233.04,1,233.04,30-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Kroger,9033917574,-,153.32,1,153.32,13-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033917660,-,81.36,1,81.36,29-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033918984,-,47.61,1,47.61,29-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033919188,-,56.01,1,56.01,30-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033919192,-,17.62,1,17.62,30-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033919195,-,19.12,1,19.12,30-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033919288,-,18.17,1,18.17,1/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033919683,-,10.05,1,10.05,1/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033919684,-,29.88,1,29.88,1/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033920767,-,13.15,1,13.15,1/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033921196,-,42.13,1,42.13,30-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Kroger,9033921414,-,372.91,1,372.91,13-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033922103,-,10.9,1,10.9,1/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033922104,-,311.48,1,311.48,1/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033922691,-,118.72,1,118.72,30-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033922694,-,16.52,1,16.52,30-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033922695,-,52.31,1,52.31,30-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033923217,-,28.33,1,28.33,1/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033923286,-,34.99,1,34.99,3/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033923287,-,42.03,1,42.03,3/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033924103,-,58.76,1,58.76,1/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033924104,-,113.85,1,113.85,1/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033924109,-,25.55,1,25.55,1/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033924130,-,16.48,1,16.48,1/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033924144,-,37.84,1,37.84,1/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033926241,-,48.87,1,48.87,1/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033928717,-,38.18,1,38.18,1/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,US Foods,9033929443,-,52.86,1,52.86,8/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033930421,-,71.64,1,71.64,3/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
806629,Kroger,9033936836,-,105.02,1,105.02,16-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033938078,-,240.99,1,240.99,3/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033938092,-,36.72,1,36.72,3/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033938391,-,146.6,1,146.6,2/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033938395,-,24.2,1,24.2,2/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033938949,-,19.66,1,19.66,3/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,US Foods,9033939360,-,75.7,1,75.7,15-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033939847,-,40.01,1,40.01,3/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033939883,-,98.03,1,98.03,3/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033939886,-,47.25,1,47.25,3/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033941530,-,61.11,1,61.11,3/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033941563,-,49.36,1,49.36,3/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033949338,-,256.49,1,256.49,3/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033950390,-,37.45,1,37.45,6/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
806487,Kroger,9033950446,-,273.25,1,273.25,17-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033950458,-,138.09,1,138.09,6/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9033951386,-,19.3,1,19.3,7/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033951452,-,12.61,1,12.61,7/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033951453,-,24.58,1,24.58,7/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033951454,-,11.68,1,11.68,7/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033951461,-,22.94,1,22.94,7/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033951746,-,103.22,1,103.22,8/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
806448,Kroger,9033955270,-,176.78,1,176.78,20-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
806683,Kroger,9033956456,-,131.51,1,131.51,20-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,US Foods,9033956497,-,102.64,1,102.64,8/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033957048,-,37.3,1,37.3,7/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033957052,-,11.41,1,11.41,7/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033957053,-,105.56,1,105.56,7/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9033957189,-,76.87,1,76.87,9/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9033957192,-,65.21,1,65.21,9/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033959083,-,46.77,1,46.77,7/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033959085,-,14.28,1,14.28,7/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033959096,-,14.66,1,14.66,9/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033959187,-,16.13,1,16.13,9/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033959194,-,30.28,1,30.28,9/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033959274,-,28.34,1,28.34,8/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
806657,Kroger,9033959813,-,121.59,1,121.59,21-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
415371,C&S,9033960485,-,146.33,1,146.33,9/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033962314,-,32.55,1,32.55,8/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033964045,-,46.28,1,46.28,10/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033964047,-,104.56,1,104.56,10/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033964069,-,14.98,1,14.98,10/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033964077,-,10.78,1,10.78,10/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033964625,-,30.59,1,30.59,9/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033964648,-,13.34,1,13.34,9/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033964650,-,15.02,1,15.02,9/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033964722,-,59.07,1,59.07,9/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033964724,-,189.87,1,189.87,9/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033964730,-,25.66,1,25.66,9/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Gordon,9033965423,-,114.53,1,114.53,15-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
415377,C&S,9033965809,-,57.79,1,57.79,10/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033966298,-,27.38,1,27.38,9/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Gordon,9033967144,-,35.15,1,35.15,9/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033967337,-,68.3,1,68.3,8/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033967393,-,55.39,1,55.39,9/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033967396,-,136.41,1,136.41,9/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033967864,-,109.76,1,109.76,9/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033968030,-,23.15,1,23.15,9/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
415382,C&S,9033968203,-,11.2,1,11.2,13-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033968352,-,47.21,1,47.21,8/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
 VEN0325185,AWG,9033968474,-,79.5,1,79.5,13-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033968510,-,30.57,1,30.57,9/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033969067,-,11.79,1,11.79,8/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,US Foods,9033969156,-,53.63,1,53.63,15-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
806423,Kroger,9033970089,-,164.07,1,164.07,24-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,US Foods,9033970580,-,281.32,1,281.32,15-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033970582,-,133.77,1,133.77,10/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033972438,-,12.76,1,12.76,13-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033972441,-,17.86,1,17.86,13-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
802101,Kroger,9033972717,-,289.64,1,289.64,24-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033973243,-,10.3,1,10.3,13-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033973919,-,30.85,1,30.85,9/5/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033974640,-,20.43,1,20.43,13-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033974988,-,58.74,1,58.74,13-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0325188,AWG,9033975375,-,130.18,1,130.18,14-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0325186 ,AWG,9033975377,-,50.78,1,50.78,14-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
415384,C&S,9033979532,-,11.38,1,11.38,15-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033980801,-,14.51,1,14.51,14-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033980805,-,98.41,1,98.41,14-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033980820,-,158.04,1,158.04,14-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033980828,-,85.75,1,85.75,14-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033980831,-,37.88,1,37.88,14-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033980856,-,56.41,1,56.41,14-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033980864,-,50.48,1,50.48,14-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033980865,-,30.11,1,30.11,14-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033980867,-,103.98,1,103.98,14-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033980869,-,30.53,1,30.53,14-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033980870,-,210.45,1,210.45,14-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033980872,-,23.53,1,23.53,14-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033981124,-,103.86,1,103.86,14-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033981137,-,184.28,1,184.28,14-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033981168,-,24.04,1,24.04,15-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033981203,-,72.46,1,72.46,15-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033981219,-,35.81,1,35.81,15-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033981227,-,11.75,1,11.75,15-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033981276,-,29.54,1,29.54,15-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033981403,-,28.57,1,28.57,14-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033981555,-,20.2,1,20.2,13-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033981560,-,19.91,1,19.91,15-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033981776,-,148.78,1,148.78,14-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033983133,-,10.12,1,10.12,15-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033983134,-,19.7,1,19.7,15-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033983259,-,79,1,79,15-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033983376,-,14.59,1,14.59,14-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033983377,-,55.1,1,55.1,15-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
415390,C&S,9033984830,-,41.92,1,41.92,15-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Kroger,9033985282,-,157.57,1,157.57,29-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033987949,-,45.92,1,45.92,16-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033987978,-,129.25,1,129.25,16-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033988045,-,10.98,1,10.98,16-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033988116,-,11.84,1,11.84,16-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
820395,Kroger,9033988517,-,101.74,1,101.74,29-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Kroger,9033988519,-,204.11,1,204.11,29-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Kroger,9033988520,-,204.21,1,204.21,29-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Kroger,9033988521,-,214.54,1,214.54,29-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033989793,-,374.52,1,374.52,14-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033990452,-,141.32,1,141.32,17-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033990455,-,96.18,1,96.18,17-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033990493,-,20.45,1,20.45,17-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033990506,-,64.73,1,64.73,17-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033990531,-,10.77,1,10.77,17-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Kroger,9033990975,-,202.24,1,202.24,29-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
415394,C&S,9033991007,-,29.31,1,29.31,17-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
415397,C&S,9033991008,-,66.59,1,66.59,17-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033991032,-,20.74,1,20.74,16-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033992468,-,223.82,1,223.82,17-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033993346,-,12.07,1,12.07,20-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033993622,-,47.91,1,47.91,20-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033993623,-,177.16,1,177.16,20-05-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
