concat,invoice_number,invoice_date,sku,billed_qty,gross_price,oi_deal,promo_allowance,cash_discount,freight_amount,others,net_price,gross_price_per_qty,net_price_per_qty,fuel_allowance,lane,freight_rate,freight_weight,gross_weight,total_freight,order_number,bol,carrier,freight_type,invoice_status
9111665552365967,9111665552,,365967,2,340.64,0,0,0,0,0,340.64,170.32,170.32,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552366408,9111665552,,366408,4,894.8,0,0,0,0,0,894.8,223.7,223.7,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552367287,9111665552,,367287,1,295.4,0,0,0,0,0,295.4,295.4,295.4,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552367365,9111665552,,367365,1,442.9,0,0,0,0,0,442.9,442.9,442.9,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552367856,9111665552,,367856,16,2099.2,0,0,0,0,0,2099.2,131.2,131.2,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552367878,9111665552,,367878,3,1313.7,0,0,0,0,0,1313.7,437.9,437.9,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552367884,9111665552,,367884,12,4777.2,0,0,0,0,0,4777.2,398.1,398.1,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552367922,9111665552,,367922,1,314.5,0,0,0,0,0,314.5,314.5,314.5,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552367960,9111665552,,367960,9,3707.1,0,0,0,0,0,3707.1,411.9,411.9,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552367962,9111665552,,367962,58,22614.2,0,0,0,0,0,22614.2,389.9,389.9,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552368607,9111665552,,368607,21,4546.08,0,0,0,0,0,4546.08,216.48,216.48,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552368650,9111665552,,368650,50,2897,0,0,0,0,0,2897,57.94,57.94,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552368653,9111665552,,368653,4,1219.52,0,0,0,0,0,1219.52,304.88,304.88,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552371163,9111665552,,371163,2,465.96,0,0,0,0,0,465.96,232.98,232.98,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
