Receive Date,Return Date,Invoice Day,Transaction Type,Quantity,Net Receipts,Net Receipts Currency,List Price,List Price Currency,Rebate In Agreement Currency,Agreement Currency,Rebate In Purchase Order Currency,Purchase Order Currency,Purchase Order,Asin,UPC,EAN,Manufacturer,Distributor,Product Group,Category,Subcategory,Title,Product Description,Binding,Cost Currency,Old Cost,New Cost,Price Protection Agreement,Price Protection Day,Cost Variance,Invoice,Multi-Country Parent Agreement ID,Invoice ID,,,
03-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3HJ9LJNZ,B002DHSKQE,,,KEBF9,P***E,325,32504000,32504002,"Austin Sandwich Crackers, Single Serve Snack Crackers, Office and Kids Snacks, Peanut Butter on Cheese (12 Trays, 96 Packs)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
01-10-2023,,,Distributor Shipment,11,466.4,USD,505.89,USD,93.28,USD,93.28,USD,3UR445QT,B0BTGMJV79,,,CHR4B,C***B,325,32502500,32502506,"RXBAR A.M. Protein Bars, Variety Pack, Gluten Free Snacks, Breakfast Snacks, 38.8oz Box (20 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
09-10-2023,,,Distributor Shipment,10,162,USD,209.5,USD,32.4,USD,32.4,USD,1M2HT65A,B07YP3FR9Q,38000223662,38000223662,KEBF9,7***G,325,32502500,32502504,"Pop-Tarts Baked Pastry Bites, Kids Snacks, School Lunch, Frosted Chocolatey Fudge (5 Boxes, 25 Pouches)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
03-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3PV1EWTN,B07TN3C2HD,,,KEBF9,P***E,325,32504000,32504002,"Cheez-It Cheese Crackers, Baked Snack Crackers, Lunch Snacks, Original (40 Packs)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
16-10-2023,,,Distributor Shipment,15,165.6,USD,268.2,USD,33.12,USD,33.12,USD,89NKINYJ,B00C3YAG96,38000845567,38000845567,KEBF9,K***5,325,32504000,32504001,"Pringles, Crisps, Lunch Snacks, Office and Kids Snacks, Grab N' Go, Cheddar Cheese (12 Cans)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
27-10-2023,,,Distributor Shipment,6,149.04,USD,161.94,USD,29.81,USD,29.81,USD,8HNB6ETH,B09KMWCX72,1.93908E+11,1.93908E+11,KEBF9,C***B,325,32502500,32500844,"RXBAR A.M. Protein Bars, Protein Snack, Breakfast Bars, Honey Cinnamon Peanut Butter, 23.2oz Box (12 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
24-10-2023,,,Distributor Shipment,"1,812","45,010.08",USD,"48,905.88",USD,"9,002.02",USD,"9,002.02",USD,8HNB6ETH,B09KMWCX72,1.93908E+11,1.93908E+11,KEBF9,C***B,325,32502500,32500844,"RXBAR A.M. Protein Bars, Protein Snack, Breakfast Bars, Honey Cinnamon Peanut Butter, 23.2oz Box (12 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
05-10-2023,,,Distributor Shipment,585,"6,458.40",USD,"10,459.80",USD,"1,291.68",USD,"1,291.68",USD,3QHCEJIW,B00C3YAF7O,38000845550,38000845550,KEBF9,0***N,325,32504000,32504001,"Pringles Potato Crisps Chips, Lunch Snacks, Office and Kids Snacks, Grab N' Go, Sour Cream and Onion (12 Cans)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
21-10-2023,,,Distributor Shipment,10,352.8,USD,466.8,USD,70.56,USD,70.56,USD,4344RY3Y,B09TNDHF85,,,PUCC9,P***9,325,32502500,32502504,"Pop-Tarts Toaster Pastries, Breakfast Foods, Kids Snacks, Frosted Grape (96 Pop-Tarts)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
24-10-2023,,,Distributor Shipment,639,"15,872.76",USD,"17,246.61",USD,"3,174.55",USD,"3,174.55",USD,8PLDOLKD,B09WX8RYGN,1.93908E+11,1.93908E+11,KEBF9,C***B,325,32502500,32500844,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Blueberry, 23.2oz Box (12 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
27-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,6ZTZDZZX,B0BFZSZBCQ,,,PUCC9,P***9,325,32502500,32502504,Kellogg's Pop-Tarts Chocolate Chip 13.5oz 12ct,,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
14-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,6G2GPD7K,B000Y2WPKC,38000845604,38000845604,KEBF9,K***5,325,32504000,32504001,"Pringles Potato Crisps Chips, Lunch Snacks, Office and Kids Snacks, Grab N' Go, Sour Cream and Onion (12 Cans)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
18-10-2023,,,Distributor Shipment,"1,080","26,827.20",USD,"29,149.20",USD,"5,365.44",USD,"5,365.44",USD,818VKWLQ,B01M6TK228,8.57777E+11,8.57777E+11,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, Protein Snack, Snack Bars, Peanut Butter Chocolate, 22Oz Box (12 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
19-10-2023,,,Distributor Shipment,15,168.75,USD,194.25,USD,33.75,USD,33.75,USD,7LPBVH8H,B000AYFBAU,38000265327,38000265327,KEBF9,7***G,325,32502500,32502506,"Rice Krispies Treats Marshmallow Snack Sheet, Kids Snacks, Treat Making, Baking Project, Original, 32oz Sheet (1 Sheet)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
30-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,6G2GPD7K,B000Y2WPKC,38000845604,38000845604,KEBF9,K***5,325,32504000,32504001,"Pringles Potato Crisps Chips, Lunch Snacks, Office and Kids Snacks, Grab N' Go, Sour Cream and Onion (12 Cans)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
03-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,4TGUJRQA,B0BTTSX4N1,,,KEBF9,K***5,325,32504000,32504001,"Pringles Potato Crisps Chips, Snack Stacks, Lunch Snacks, Office and Kids Snacks, Variety Pack (36 Cups)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
06-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3RJNYZ4G,B084RDDFGR,38000240522,38000240522,KEUB1,P***9,325,32502500,32502506,"Rice Krispies Treats Crispy Marshmallow Squares, Kids Snacks, Snack Bars, Original (54 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
21-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,5CFZ291B,B08FSC3XG3,,,KEBF9,P***9,325,32502500,32502506,"Rice Krispies Treats Homestyle Marshmallow Snack Bars, Kids Snacks, School Lunch, Original (6 Boxes, 36 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
19-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,71K6URMB,B0BYH2CNPN,,,CHR4B,C***B,325,32502500,32502506,"RXBAR Minis Protein Bars, 6g Protein, Gluten Free Snacks, Variety Pack (32 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
02-10-2023,,,Distributor Shipment,56,"1,027.04",USD,"1,175.44",USD,205.41,USD,205.41,USD,5J78EPZU,B07TQ99WFC,24100116881,24100116881,KEBF9,7***G,325,32504000,32504002,"Cheez-It Cheese Crackers, Baked Snack Crackers, Lunch Snacks, Variety Pack (42 Packs)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
01-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,2I3WN1LB,B07TN3C2HD,,,KEBF9,P***E,325,32504000,32504002,"Cheez-It Cheese Crackers, Baked Snack Crackers, Lunch Snacks, Original (40 Packs)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
21-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,1U8XBX8Z,B0BTTSX4N1,,,KEBF9,K***5,325,32504000,32504001,"Pringles Potato Crisps Chips, Snack Stacks, Lunch Snacks, Office and Kids Snacks, Variety Pack (36 Cups)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
22-10-2023,,,Distributor Shipment,"1,440","13,593.60",USD,"13,593.60",USD,"2,718.72",USD,"2,718.72",USD,2E8F493D,B0785P5MP5,38000182525,6.80642E+11,DE48C,0***N,325,32504000,32504009,"Pringles Potato Crisps Chips, Lunch Snacks, Office and Kids Snacks, Snack Stacks, Variety Pack, 12.9oz Box (18 Cups)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
13-10-2023,,,Distributor Shipment,35,393.75,USD,453.25,USD,78.75,USD,78.75,USD,6ASLFZ2B,B000AYFBAU,38000265327,38000265327,KEBF9,7***G,325,32502500,32502506,"Rice Krispies Treats Marshmallow Snack Sheet, Kids Snacks, Treat Making, Baking Project, Original, 32oz Sheet (1 Sheet)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
05-10-2023,,,Distributor Shipment,24,368.64,USD,422.16,USD,73.73,USD,73.73,USD,8YHARH7Z,B08CPYMBT1,,,KEBF9,P***9,325,32504000,32504002,"Town House Crackers, Party Snacks, Party Pack, Variety Pack (4 Boxes)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
14-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3UR445QT,B0BFZMYY8J,,,KEBF9,C***B,325,32502500,32500844,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Mixed Berry (6 Boxes, 30 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
24-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,6G2GPD7K,B000Y2WPKC,38000845604,38000845604,KEBF9,K***5,325,32504000,32504001,"Pringles Potato Crisps Chips, Lunch Snacks, Office and Kids Snacks, Grab N' Go, Sour Cream and Onion (12 Cans)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
24-10-2023,,,Distributor Shipment,192,"4,769.28",USD,"5,182.08",USD,953.86,USD,953.86,USD,8HNB6ETH,B0143NQVJ8,7.78555E+11,8.57777E+11,CHR4B,C***B,325,32500800,32500844,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Pumpkin Spice, 22oz Box (12 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
11-10-2023,,,Distributor Shipment,80,819.2,USD,959.2,USD,163.84,USD,163.84,USD,8XJ1MFDL,B07Q89M576,,,KEBF9,C***B,325,32502500,32500849,"RX Nut Butter Peanut Butter, Protein Snack, Lunch Snacks, Chocolate (2 Jars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
23-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,6G2GPD7K,B000Y2WPKC,38000845604,38000845604,KEBF9,K***5,325,32504000,32504001,"Pringles Potato Crisps Chips, Lunch Snacks, Office and Kids Snacks, Grab N' Go, Sour Cream and Onion (12 Cans)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
17-10-2023,,,Distributor Shipment,1,10.24,USD,11.99,USD,2.05,USD,2.05,USD,8XJ1MFDL,B07Q89M576,,,KEBF9,C***B,325,32502500,32500849,"RX Nut Butter Peanut Butter, Protein Snack, Lunch Snacks, Chocolate (2 Jars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
22-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,818VKWLQ,B01M6TK228,8.57777E+11,8.57777E+11,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, Protein Snack, Snack Bars, Peanut Butter Chocolate, 22Oz Box (12 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
15-10-2023,,,Distributor Shipment,1,10.24,USD,11.99,USD,2.05,USD,2.05,USD,8XJ1MFDL,B07Q89M576,,,KEBF9,C***B,325,32502500,32500849,"RX Nut Butter Peanut Butter, Protein Snack, Lunch Snacks, Chocolate (2 Jars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
31-10-2023,,,Distributor Shipment,1,41.6,USD,42.99,USD,8.32,USD,8.32,USD,71K6URMB,B0BYH2CNPN,,,CHR4B,C***B,325,32502500,32502506,"RXBAR Minis Protein Bars, 6g Protein, Gluten Free Snacks, Variety Pack (32 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
15-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,1U8XBX8Z,B0BTTSX4N1,,,KEBF9,K***5,325,32504000,32504001,"Pringles Potato Crisps Chips, Snack Stacks, Lunch Snacks, Office and Kids Snacks, Variety Pack (36 Cups)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
30-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,5CFZ291B,B08FSC3XG3,,,KEBF9,P***9,325,32502500,32502506,"Rice Krispies Treats Homestyle Marshmallow Snack Bars, Kids Snacks, School Lunch, Original (6 Boxes, 36 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
27-10-2023,,,Distributor Shipment,1,41.6,USD,42.99,USD,8.32,USD,8.32,USD,71K6URMB,B0BYH2CNPN,,,CHR4B,C***B,325,32502500,32502506,"RXBAR Minis Protein Bars, 6g Protein, Gluten Free Snacks, Variety Pack (32 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
26-10-2023,,,Distributor Shipment,4,166.4,USD,171.96,USD,33.28,USD,33.28,USD,71K6URMB,B0BYH2CNPN,,,CHR4B,C***B,325,32502500,32502506,"RXBAR Minis Protein Bars, 6g Protein, Gluten Free Snacks, Variety Pack (32 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
18-10-2023,,,Distributor Shipment,2,41.6,USD,45.98,USD,8.32,USD,8.32,USD,8HNB6ETH,B0BYHB689F,,,CHR4B,C***B,325,32502500,32502506,"RXBAR Minis Protein Bars, Protein Snack, Snack Bars, Variety Pack (16 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
29-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,71K6URMB,B0BYH2CNPN,,,CHR4B,C***B,325,32502500,32502506,"RXBAR Minis Protein Bars, 6g Protein, Gluten Free Snacks, Variety Pack (32 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
03-10-2023,,,Distributor Shipment,1,10.24,USD,11.99,USD,2.05,USD,2.05,USD,1A328IOM,B07Q61TRLH,,,CHR4B,C***B,325,32502500,32500849,"RX Nut Butter Peanut Butter, Protein Snack, Lunch Snacks, Honey Cinnamon (2 Jars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
25-10-2023,,,Distributor Shipment,10,159.7,USD,179.9,USD,31.94,USD,31.94,USD,77M5TM9U,B07TR6YVJL,,,KEUB1,7***G,325,32504000,32504002,"Keebler Sandwich Crackers, Single Serve Snack Crackers, Lunch Snacks, Variety Pack (45 Packs)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
11-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,1U8XBX8Z,B0BTTSX4N1,,,KEBF9,K***5,325,32504000,32504001,"Pringles Potato Crisps Chips, Snack Stacks, Lunch Snacks, Office and Kids Snacks, Variety Pack (36 Cups)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
13-10-2023,,,Distributor Shipment,"1,881","38,353.59",USD,"42,303.69",USD,"7,670.72",USD,"7,670.72",USD,3FYYU88D,B08HWHFQHS,,,KEBF9,P***E,325,32502500,32502504,"Pop-Tarts Toaster Pastries, Breakfast Foods, Kids Snacks, Value Pack, Frosted Strawberry (64 Pop-Tarts)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
21-10-2023,,,Distributor Shipment,216,"3,499.20",USD,"4,525.20",USD,699.84,USD,699.84,USD,15ZC3HAU,B085JXS3R4,,,KEBF9,P***E,325,32502500,32502504,"Pop-Tarts Baked Pastry Bites, Kids Snacks, School Lunch, Frosted Confetti Cake (5 Boxes, 25 Pouches)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
01-10-2023,,,Distributor Shipment,395,"4,044.80",USD,"4,736.05",USD,808.96,USD,808.96,USD,3UR445QT,B07Q61TRLH,,,CHR4B,C***B,325,32502500,32500849,"RX Nut Butter Peanut Butter, Protein Snack, Lunch Snacks, Honey Cinnamon (2 Jars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
22-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,4DN6ZPHZ,B0BYHB689F,,,CHR4B,C***B,325,32502500,32502506,"RXBAR Minis Protein Bars, Protein Snack, Snack Bars, Variety Pack (16 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
28-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,8EQMQ4SZ,B00C3YAF10,38000845611,38000845611,KEBF9,K***5,325,32504000,32504001,"Pringles Potato Crisps Chips, Lunch Snacks, Office and Kids Snacks, Grab N' Go, Cheddar Cheese (12 Cans)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
28-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,769M7GMT,B01M60S8C3,8.57777E+11,8.57777E+11,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, Protein Snack, Snack Bars, Chocolate Chip, 22oz Box (12 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
06-10-2023,,,Distributor Shipment,19,250.8,USD,499.32,USD,50.16,USD,50.16,USD,6G2GPD7K,B000Y2WPKC,38000845604,38000845604,KEBF9,K***5,325,32504000,32504001,"Pringles Potato Crisps Chips, Lunch Snacks, Office and Kids Snacks, Grab N' Go, Sour Cream and Onion (12 Cans)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
15-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3UR445QT,B0BFZMYY8J,,,KEBF9,C***B,325,32502500,32500844,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Mixed Berry (6 Boxes, 30 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
05-10-2023,,,Distributor Shipment,"1,963","25,911.60",USD,"51,587.64",USD,"5,182.32",USD,"5,182.32",USD,6G2GPD7K,B000Y2WPKC,38000845604,38000845604,KEBF9,K***5,325,32504000,32504001,"Pringles Potato Crisps Chips, Lunch Snacks, Office and Kids Snacks, Grab N' Go, Sour Cream and Onion (12 Cans)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
16-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,8YHARH7Z,B0BQNBGQRT,,,CHR4B,P***9,325,32502500,32502502,"RXBAR Protein Granola, 10g Protein, Breakfast Snacks, Original (3 Bags)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
31-10-2023,,,Distributor Shipment,10,162,USD,209.5,USD,32.4,USD,32.4,USD,7DHG4HIN,B07Z7BKMT6,38000220678,38000220678,KEBF9,7***G,325,32502500,32502506,"Nutri-Grain Bites Mini Breakfast Bars, Made with Whole Grains, Kids Lunch Snacks, Strawberry (5 Boxes, 25 Pouches)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
24-10-2023,,,Distributor Shipment,71,"1,302.14",USD,"1,490.29",USD,260.43,USD,260.43,USD,5HEPWSGG,B07TQ99WFC,24100116881,24100116881,KEBF9,7***G,325,32504000,32504002,"Cheez-It Cheese Crackers, Baked Snack Crackers, Lunch Snacks, Variety Pack (42 Packs)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
20-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3FYYU88D,B08HWHFQHS,,,KEBF9,P***E,325,32502500,32502504,"Pop-Tarts Toaster Pastries, Breakfast Foods, Kids Snacks, Value Pack, Frosted Strawberry (64 Pop-Tarts)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
11-10-2023,,,Distributor Shipment,186,"4,620.24",USD,"5,020.14",USD,924.05,USD,924.05,USD,769M7GMT,B01M60S8C3,8.57777E+11,8.57777E+11,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, Protein Snack, Snack Bars, Chocolate Chip, 22oz Box (12 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
16-10-2023,,,Distributor Shipment,31,409.2,USD,814.68,USD,81.84,USD,81.84,USD,8EQMQ4SZ,B00C3YAF10,38000845611,38000845611,KEBF9,K***5,325,32504000,32504001,"Pringles Potato Crisps Chips, Lunch Snacks, Office and Kids Snacks, Grab N' Go, Cheddar Cheese (12 Cans)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
20-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,5CFZ291B,B08FSC3XG3,,,KEBF9,P***9,325,32502500,32502506,"Rice Krispies Treats Homestyle Marshmallow Snack Bars, Kids Snacks, School Lunch, Original (6 Boxes, 36 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
11-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,75H2S3SI,B084RDDFGR,38000240522,38000240522,KEUB1,P***E,325,32502500,32502506,"Rice Krispies Treats Crispy Marshmallow Squares, Kids Snacks, Snack Bars, Original (54 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
20-10-2023,,,Distributor Shipment,10,194.4,USD,279.2,USD,38.88,USD,38.88,USD,4OMPC9VP,B07ZKWRXWK,38000167775,38000167775,PUCC9,7***G,325,32502500,32502506,"Special K Pastry Crisps, Breakfast Bars, 100 Calorie Snacks, Strawberry (8 Boxes, 96 Crisps)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
27-10-2023,,,Distributor Shipment,10,504,USD,576,USD,100.8,USD,100.8,USD,5GCABQDE,B00FIUDS4W,38000551222,38000551222,KEBF9,7***G,325,32502500,32502504,"Pop-Tarts Toaster Pastries, Made with Whole Grain, School Lunch, Frosted Cinnamon (120 Pop-Tarts)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
19-10-2023,,,Distributor Shipment,6,149.04,USD,161.94,USD,29.81,USD,29.81,USD,818VKWLQ,B01M6TK228,8.57777E+11,8.57777E+11,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, Protein Snack, Snack Bars, Peanut Butter Chocolate, 22Oz Box (12 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
28-10-2023,,,Distributor Shipment,"3,928","23,882.24",USD,"34,134.32",USD,"4,776.45",USD,"4,776.45",USD,4CCXK7FP,B00KR7PKTC,24100940271,24100940271,KEBF9,P***9,325,32504000,32504002,"Cheez-It Cheese Crackers, Baked Snack Crackers, Lunch Snacks, Variety Pack, 12.1oz Box (12 Packs)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
23-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,8BWTGFVC,B018H3LFJG,8.57777E+11,8.57777E+11,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, Protein Snack, Snack Bars, Variety Pack (12 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
20-10-2023,,,Distributor Shipment,1,53,USD,55.99,USD,10.6,USD,10.6,USD,71K6URMB,B0B9262TP3,,,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Variety Pack (5 Boxes, 25 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
01-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,7YCNYEXD,B09RCSXZYW,24100001521,24100001521,KEBF9,P***E,325,32504000,32504002,"Kellogg's Snacks, Lunch Snacks, Kids Snacks, Mega Pack, Variety Pack, 30.1oz Box (30 Packs)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
23-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,25167VDZ,B0BPPTL4JF,,,PUCC9,P***9,325,32504000,32504002,"Carr's Table Water Crackers, Baked Snack Crackers, Party Snacks, 2 Flavor Variety Pack (4 Boxes)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
15-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,2K61H2CC,B0BTTSX4N1,,,KEBF9,K***5,325,32504000,32504001,"Pringles Potato Crisps Chips, Snack Stacks, Lunch Snacks, Office and Kids Snacks, Variety Pack (36 Cups)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
22-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,25167VDZ,B0BPPTL4JF,,,PUCC9,P***9,325,32504000,32504002,"Carr's Table Water Crackers, Baked Snack Crackers, Party Snacks, 2 Flavor Variety Pack (4 Boxes)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
13-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,2K61H2CC,B0BTTSX4N1,,,KEBF9,K***5,325,32504000,32504001,"Pringles Potato Crisps Chips, Snack Stacks, Lunch Snacks, Office and Kids Snacks, Variety Pack (36 Cups)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
12-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,2K61H2CC,B0BTTSX4N1,,,KEBF9,K***5,325,32504000,32504001,"Pringles Potato Crisps Chips, Snack Stacks, Lunch Snacks, Office and Kids Snacks, Variety Pack (36 Cups)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
11-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,2K61H2CC,B0BTTSX4N1,,,KEBF9,K***5,325,32504000,32504001,"Pringles Potato Crisps Chips, Snack Stacks, Lunch Snacks, Office and Kids Snacks, Variety Pack (36 Cups)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
22-10-2023,,,Distributor Shipment,132,"3,278.88",USD,"3,562.68",USD,655.78,USD,655.78,USD,3LSFFMKP,B0143NQVJ8,7.78555E+11,8.57777E+11,CHR4B,C***B,325,32500800,32500844,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Pumpkin Spice, 22oz Box (12 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
